,Unnamed: 0,optical_flow_magnitude,keypoint_magnitude,video_names,segment_number,average_num_people,max_num_people,optical_flow_norm,keypoint_norm,acuity_score_of,acuity_norm_of,acuity_score_kd,acuity_norm_kd,low_high_acuity_of,low_high_acuity_kd
114,114,3.643131732940674,7.5509270833182764,TLC Trauma Life in the ER Trick or Trauma,seg_0114,1.5,4,0.4158007515639492,0.44149985952063625,0.002410439139501155,0.3247673116690474,0.0025594194754819492,0.1972411388216822,0,0
115,115,3.8477907180786133,5.573953025938965,TLC Trauma Life in the ER Trick or Trauma,seg_0115,1.4142857142857144,2,0.4413624483677038,0.31025783636906,0.0012793114445440689,0.17236632604547192,0.000899298076432058,0.06930422247498379,0,0
116,116,3.624013185501098,6.8480568961129435,TLC Trauma Life in the ER Trick or Trauma,seg_0116,1.2826086956521738,3,0.413412864647334,0.39483960870073576,0.0017974472375971043,0.2421766630217329,0.0017166939508727642,0.1322966684914659,0,0
117,117,3.738908529281616,9.28884869989182,Terry Foster on Untold Stories of the ER (episode 913),seg_0117,1.577319587628866,5,0.4277631749447357,0.5568723137956939,0.003099733151773447,0.41763842367794546,0.004035306621707926,0.31098008012558,0,0
118,118,4.005428314208984,9.083834808192464,Terry Foster on Untold Stories of the ER (episode 913),seg_0118,1.5268817204301075,5,0.4610512220340122,0.5432624043381722,0.003340950884304436,0.45013857406017216,0.0039366840894070445,0.30337975482882845,0,0
119,119,4.308600425720215,12.955933425849777,Terry Foster on Untold Stories of the ER (episode 913),seg_0119,2.09375,5,0.49891710702597064,0.8003128469208212,0.0036153413552606566,0.4871082092356521,0.00579936845594798,0.44692714486839796,0,0
120,120,4.474808216094972,11.097509401303586,Terry Foster on Untold Stories of the ER (episode 913),seg_0120,1.5054945054945057,4,0.5196762891411268,0.6769408036992443,0.0030126161689340686,0.405900832857329,0.003924294514198517,0.3024249547473816,0,0
121,121,3.534013271331787,8.966169261428869,Terry Foster on Untold Stories of the ER (episode 913),seg_0121,1.152941176470588,2,0.40217196790972287,0.5354511412844923,0.0011657158490136895,0.15706117455947313,0.0015520322935782386,0.11960705152317976,0,0
122,122,4.30485200881958,6.475263207307678,Terry Foster on Untold Stories of the ER (episode 913),seg_0122,1.0833333333333333,2,0.4984489336093796,0.3700915864622451,0.0014447795177083467,0.1946604468170675,0.0010727292361224496,0.08266965935322604,0,0
123,123,3.7988371849060063,10.348982327916037,Terry Foster on Untold Stories of the ER (episode 913),seg_0123,1.3608247422680413,4,0.4352482024107656,0.6272496066254013,0.0025231779849899457,0.33995703007763745,0.003636229603625515,0.2802252912845231,0,0
124,124,4.724312782287598,9.564384617966164,This mom is crazyshe feeds her daughter TAPEWORMS now it’s all over the news tlc and share my story,seg_0124,1.5104166666666667,4,0.5508391529062806,0.5751638493897119,0.003193270451630612,0.4302410473731779,0.003334283184867895,0.25695585223031464,0,0
125,125,4.1700119972229,8.819087669987965,This mom is crazyshe feeds her daughter TAPEWORMS now it’s all over the news tlc and share my story,seg_0125,1.6288659793814433,5,0.4816075548097828,0.5256870851720685,0.003489909817462194,0.4702083578095126,0.0038093267041454243,0.29356498396106223,0,0
126,126,4.744021892547607,9.453116974295863,This mom is crazyshe feeds her daughter TAPEWORMS now it’s all over the news tlc and share my story,seg_0126,1.5543478260869563,4,0.5533008005119237,0.5677773130757469,0.0032075408725328906,0.43216375355433373,0.0032914626844970834,0.2536558991202592,0,0
127,127,4.715603828430176,10.95433503092884,Trama Life in the ER Tampa Florida,seg_0127,1.575,4,0.5497514135244437,0.6674361296438126,0.0031869647160837314,0.42939145248065547,0.0038691949544568845,0.29817871843632654,0,0
128,128,4.709365367889403,11.129111812373981,Trama Life in the ER Tampa Florida,seg_0128,1.5853658536585369,4,0.5489722362175792,0.6790387393549324,0.0031824477461888647,0.4287828645492674,0.003936456460028594,0.3033622126172977,0,0
129,129,3.657845497131348,7.632266005874808,Trama Life in the ER Tampa Florida,seg_0129,1.5517241379310345,3,0.4176384855819815,0.4468995685949371,0.0018158195025303546,0.2446520257031064,0.0019430416025866832,0.14974010401321053,0,0
130,130,4.153278350830078,10.392357170519915,Trama Life in the ER Tampa Florida,seg_0130,1.6285714285714286,4,0.4795175395816399,0.6301290587234022,0.0027798118236616806,0.3745342490179074,0.0036529220795559546,0.2815116935307409,0,0
131,131,4.067820072174071,9.092109486811973,Trama Life in the ER Tampa Florida,seg_0131,1.6025641025641026,5,0.4688438884497177,0.5438117213911198,0.003397419481519694,0.4577467954049006,0.0039406646477617375,0.30368651574494515,0,0
132,132,4.165872097015382,11.354570388326366,Trama Life in the ER Tampa Florida,seg_0132,1.8611111111111112,4,0.48109048553070344,0.6940058753850776,0.002788930350902629,0.3757628216584249,0.00402322246600045,0.31004881713556454,0,0
133,133,2.9984846115112305,7.305039579167966,Trama Life in the ER Tampa Florida,seg_0133,1.4329896907216495,4,0.335284988953838,0.42517654288837015,0.0019436810953845681,0.2618792873653025,0.0024647915529760586,0.1899486573124223,0,0
134,134,3.7077677249908447,7.012299603872372,Trama Life in the ER Tampa Florida,seg_0134,1.2222222222222223,3,0.42387372050925487,0.4057429107313221,0.0018429292196054559,0.24830461737833584,0.0017640996118753135,0.13594997606855883,0,0
135,135,3.5643277168273926,8.411238631612994,Trama Life in the ER Tampa Florida,seg_0135,1.4625,3,0.40595821098138835,0.498611902907051,0.0017650356999190796,0.2378097375987867,0.0021678778387263084,0.167067062602603,0,0
136,136,2.600814819335937,5.764911559610509,Trama Life in the ER Tampa Florida,seg_0136,1.4603174603174602,3,0.28561644081388854,0.3229346766156811,0.0012418106122342979,0.16731370127888412,0.0014040638113725266,0.10820389068160854,0,0
137,137,3.679509401321411,10.016447793650068,Trama Life in the ER Tampa Florida,seg_0137,1.8732394366197185,4,0.4203442849394773,0.6051742005865959,0.0024367784634172595,0.32831610544659273,0.003508256235284614,0.27036304980663767,0,0
138,138,3.956577062606812,11.468434567172208,Trauma  Life in the E R    Desert Crossroads,seg_0138,1.3580246913580247,2,0.4549497509400506,0.7015647834751669,0.0013186949302610163,0.17767260761501877,0.002033521111522223,0.1567128888784628,0,0
139,139,4.4355363845825195,10.345093291749695,Trauma  Life in the E R    Desert Crossroads,seg_0139,1.8352941176470587,5,0.514771277766362,0.6269914317785058,0.003730226650480884,0.5025871266941114,0.004543416172308013,0.35013743880265363,0,0
140,140,4.138392448425293,9.237606128604119,Trauma  Life in the E R    Desert Crossroads,seg_0140,1.875,5,0.47765830567766576,0.5534705601398053,0.0034612920701280127,0.4663525836829484,0.00401065623289714,0.309080402949559,0,0
141,141,4.37656307220459,11.068573459162442,Trauma  Life in the E R    Desert Crossroads,seg_0141,1.5268817204301075,3,0.5074055716894862,0.6750198823931576,0.0022061111812586355,0.2972374559635922,0.0029348690538832938,0.22617508385234467,0,0
142,142,3.9608404636383057,9.369211067914328,Trauma  Life in the E R    Desert Crossroads,seg_0142,1.5212765957446808,6,0.4554822453450551,0.562207194000701,0.003960715176913523,0.5336416917621097,0.004888758208701748,0.3767511522614342,0,0
143,143,3.8080873489379883,9.060068446910194,Trauma  Life in the E R    Desert Crossroads,seg_0143,1.477777777777778,2,0.4364035383869073,0.5416846672272608,0.0012649377924258184,0.17042971114372568,0.001570100484716698,0.1209994729807552,0,0
144,144,4.729179382324219,8.990215307211063,Trauma  Life in the E R    Desert Crossroads,seg_0144,1.036144578313253,2,0.551446986246788,0.5370474453358637,0.0015983970615848927,0.2153579022858302,0.0015566592618430832,0.1199636278869186,0,0
145,145,4.228959083557129,8.867810487805416,Trauma  Life in the E R    Desert Crossroads,seg_0145,1.4883720930232558,3,0.4889699852807671,0.5289215642286549,0.0021259564577424655,0.2864379158933502,0.0022996589749071953,0.17722274893090165,0,0
146,146,3.0379557609558105,10.923059268042145,Trauma  Life in the E R    Desert Crossroads,seg_0146,2.41,4,0.3402148949333777,0.6653598786269934,0.001972260260483349,0.26572986316569286,0.0038571587166782227,0.2972511482317024,0,0
147,147,3.3154616355896,10.748814302869354,Trauma  Life in the E R    Desert Crossroads,seg_0147,2.1836734693877546,5,0.3748750933305732,0.6537925737006115,0.002716486183554878,0.3660021531187908,0.004737627345656605,0.3651042831867529,0,0
148,148,3.759080410003662,9.678538741740976,Trauma  Life in the E R    Desert Crossroads,seg_0148,1.54,4,0.4302826221052447,0.5827420055619591,0.002494392012204317,0.33607859031860593,0.003378214524996864,0.2603414119793155,0,0
149,149,3.163074254989624,9.185654675133604,Trauma  Life in the E R    Desert Crossroads,seg_0149,1.731958762886598,4,0.3558420661854931,0.5500217471249428,0.0020628525575970614,0.277935695833027,0.0031885318673909725,0.24572355673545623,0,0
150,150,3.3278472423553467,6.289287074729142,Trauma  Life in the E R    Desert Crossroads,seg_0150,1.7065217391304348,6,0.3764220428801527,0.35774550442520114,0.003273235155479589,0.44101498539627954,0.0031108304732626185,0.23973551467641746,0,0
151,151,3.090090036392212,8.361926750886234,Trauma  Life in the E R    Desert Crossroads,seg_0151,1.0555555555555556,2,0.34672641232847534,0.495338318730348,0.0010050040937057256,0.13540788994852757,0.0014357632426966608,0.11064680087834157,0,0
152,152,2.81112027168274,4.264367717070181,Trauma  Life in the E R    Desert Crossroads,seg_0152,1.4155844155844155,2,0.3118833755660676,0.22332061795489613,0.0009040097842494714,0.12180055598249867,0.000647306138999699,0.04988451531514776,0,0
153,153,3.8484933376312256,9.950613345905284,Trauma  Life in the E R    Desert Crossroads,seg_0153,1.2828282828282829,3,0.4414502048273587,0.6008037607809539,0.00191934871664069,0.2586008966763769,0.002612190264265017,0.20130790887473524,0,0
154,154,2.9292566776275635,3.501749526384482,Trauma  Life in the E R    Desert Crossroads,seg_0154,1.0394736842105263,2,0.3266384911951788,0.17269397778013212,0.0009467782353483443,0.1275629063609051,0.0005005622544351656,0.038575727840528824,0,0
155,155,0.555810272693634,3.2922131182012846,Trauma Assessment - Multiple Injuries (Part 1),seg_0155,1.5,2,0.030197475707920595,0.15878383969246726,8.752891509542201e-05,0.011793091965280415,0.00046024301360135435,0.03546853378552184,0,0
156,156,0.6004747152328491,3.360805817221446,Trauma Assessment - Multiple Injuries (Part 1),seg_0156,1.4526315789473685,2,0.03577601865499245,0.16333738684663,0.00010369860479707956,0.013971693602165876,0.0004734417010047246,0.03648568793290986,0,0
157,157,3.333017110824585,9.274429353609676,Trauma Investigators - Season 1 Episode 6,seg_0157,1.7840909090909092,4,0.3770677541360592,0.5559150811139962,0.0021859000239771546,0.29451433256733617,0.0032226961223999783,0.24835641806573966,0,0
158,158,3.5617005825042725,6.712927592266878,Trauma Investigators - Season 1 Episode 6,seg_0158,1.368421052631579,3,0.40563008460577343,0.3858690088298751,0.0017636090635033627,0.23761752163868682,0.0016776913427385875,0.12929094046638231,0,0
159,159,1.5988459587097168,5.10581215122895,Trauma Investigators - Season 1 Episode 6,seg_0159,1.4057971014492754,2,0.16047156039308283,0.27918016223997416,0.00046513495766110967,0.06266933990880892,0.0008092178615651425,0.06236220912552822,0,0
160,160,2.2827417850494385,3.134747056302252,Trauma Investigators - Season 1 Episode 6,seg_0160,1.0947368421052632,2,0.24588944588912726,0.14833040735520353,0.0007127230315626878,0.09602778976329213,0.00042994320972522765,0.03313348559203434,0,0
161,161,3.092936038970948,7.458404934668927,Trauma Investigators - Season 1 Episode 6,seg_0161,2.107692307692308,6,0.34708187512416605,0.4353577485861265,0.0030181032619492703,0.40664012903710883,0.003785719552922839,0.29174570367657443,0,0
162,162,3.3356311321258545,8.783962292745487,Trauma Investigators - Season 1 Episode 6,seg_0162,1.818181818181818,4,0.37739424270872834,0.5233552763372191,0.0021877927113549468,0.2947693412839813,0.0030339436309404005,0.23381024588585247,0,0
163,163,3.9982595443725586,9.60661149828084,Trauma Investigators - Season 1 Episode 7,seg_0163,1.9072164948453607,5,0.4601558500527082,0.5779670936625395,0.0033344626815413636,0.4492643946899505,0.004188167345380721,0.3227602605560079,0,0
164,164,4.04736852645874,9.09845198190284,Trauma Investigators - Season 1 Episode 7,seg_0164,1.7474747474747474,4,0.466289511419112,0.5442327698537678,0.002703127602429635,0.3642023024572819,0.0031549725788624218,0.243137317023355,0,0
165,165,3.5989880561828613,9.209167364034393,Trauma Investigators - Season 1 Episode 7,seg_0165,3.0,7,0.4102872517274987,0.5515826441177762,0.004162334437815204,0.5608065947338107,0.00559576595481802,0.43123655972808833,0,0
166,166,2.062936305999756,4.494273849782831,Trauma Investigators - Season 1 Episode 7,seg_0166,1.8153846153846156,5,0.21843596757013187,0.2385830063911718,0.0015828693302183468,0.21326579405144602,0.0017288623651534189,0.13323442485120385,0,0
167,167,2.6026840209960938,7.1875235997596025,Trauma Investigators - Season 1 Episode 7,seg_0167,1.8888888888888888,5,0.2858499021792412,0.4173752089089868,0.002071376102748125,0.27908410435296727,0.003024458035572368,0.23307924041734085,0,0
168,168,3.22112774848938,6.004797939745048,Trauma Investigators - Season 1 Episode 7,seg_0168,1.44,3,0.36309288783028587,0.33885960680778454,0.001578664729696895,0.21269929279214572,0.0014733026382947154,0.11353976672835867,0,0
169,169,1.973259210586548,4.07972428022964,Trauma Investigators - Season 1 Episode 7,seg_0169,1.1444444444444444,2,0.20723539056322066,0.21106300732912178,0.0006006822914875961,0.08093212965916338,0.0006117768328380342,0.04714645659675367,0,0
170,170,3.8691139221191406,8.553899283315737,Trauma Investigators - Season 1 Episode 7,seg_0170,2.7428571428571433,5,0.4440256946268465,0.5080824735924396,0.0032175774972959892,0.4335160248434637,0.0036817570550176787,0.28373385502183246,0,0
171,171,4.29607629776001,7.4829691052730505,Trauma Life in the ER - A Fist Full of Trauma  - Trauma Pro,seg_0171,1.4102564102564104,4,0.4973528563216372,0.43698844851114177,0.002883204964183404,0.38846478629718895,0.002533266368180532,0.1952256549522841,0,0
172,172,4.632152080535889,6.463318019308045,Trauma Life in the ER - A Fist Full of Trauma  - Trauma Pro,seg_0172,1.0952380952380951,3,0.5393283760214511,0.36929860152946564,0.0023449059827019615,0.3159377889442941,0.0016056460936063723,0.12373878806555162,0,0
173,173,3.478646278381348,6.143593450935109,Trauma Life in the ER - A Fist Full of Trauma  - Trauma Pro,seg_0173,1.4505494505494505,2,0.39525668742115383,0.3480735889665023,0.0011456715577424748,0.15436053363318492,0.0010089089535260936,0.0777513623175842,0,0
174,174,3.798578977584839,8.4627027311784,Trauma Life in the ER - A Fist Full of Trauma  - Trauma Pro,seg_0174,1.5662650602409638,5,0.43521595258185264,0.5020283627849269,0.0031537387868250193,0.42491480109119495,0.003637886686847296,0.2803529940643595,0,0
175,175,4.49287223815918,9.125282390255851,Trauma Life in the ER - A Fist Full of Trauma  - Trauma Pro,seg_0175,1.1341463414634143,2,0.5219324669226711,0.5460139146599368,0.001512847730210641,0.20383152690045123,0.0015826490279998166,0.12196652390438288,0,0
176,176,4.509426593780519,10.462893205999906,Trauma Life in the ER - A Fist Full of Trauma  - Trauma Pro,seg_0176,1.5368421052631578,3,0.524000088917811,0.6348116148585884,0.002278261256164396,0.30695850034918637,0.002760050499385167,0.21270272767677956,0,0
177,177,3.8163928985595694,6.9834232980968665,Trauma Life in the ER - A Fist Full of Trauma  - Trauma Pro,seg_0177,1.75,3,0.4374408929944869,0.40382594840347824,0.0019019169260629867,0.2562522475565032,0.001755764993058601,0.13530767037275512,0,0
178,178,3.2567853927612305,4.76617488155129,Trauma Life in the ER - A Fist Full of Trauma  - Trauma Pro,seg_0178,2.0303030303030303,3,0.3675464909349766,0.25663323895395895,0.00159802822145642,0.21530820710166368,0.0011157966911041694,0.08598864396990219,0,0
179,179,3.5738561153411865,5.843372913495501,Trauma Life in the ER - A Fist Full of Trauma  - Trauma Pro,seg_0179,1.2058823529411764,2,0.4071482981582146,0.32814335741988365,0.0011801399946614916,0.15900459263976904,0.0009511401664344454,0.07329942254629744,0,0
180,180,3.8897385597229017,7.384139858088362,Trauma Life in the ER - A Fist Full of Trauma  - Trauma Pro,seg_0180,1.3734939759036144,3,0.44660169065633587,0.43042763892507196,0.0019417464811145038,0.2616186296845882,0.0018714245170655304,0.1442209479535646,0,0
181,181,4.151020050048828,8.694297862298624,Trauma Life in the ER - A Fist Full of Trauma  - Trauma Pro,seg_0181,1.4074074074074074,3,0.47923548013615264,0.5174028758933916,0.0020836325223310983,0.28073545674491107,0.0022495777212756156,0.17336324735465058,0,0
182,182,3.666188955307007,10.866121994935751,Trauma Life in the ER - Family Forces  - Trauma Pro,seg_0182,2.555555555555556,5,0.41868057492898597,0.6615800804615473,0.003033917209630333,0.40877080024597273,0.004794058554069183,0.36945314273049173,0,0
183,183,3.637794017791748,10.526609412530432,Trauma Life in the ER - Family Forces  - Trauma Pro,seg_0183,2.4246575342465757,5,0.4151340764303376,0.6390414345779705,0.003008217945147374,0.4053082440248977,0.0046307350331736994,0.35686664897032916,0,0
184,184,2.698577404022217,4.6454557990478085,Trauma Life in the ER - Family Forces  - Trauma Pro,seg_0184,1.5208333333333333,3,0.2978268871171269,0.2486192660029122,0.0012948995092048996,0.17446656320602058,0.0010809533304474443,0.08330344750166287,0,0
185,185,3.721465349197388,9.70664231811101,Trauma Life in the ER - Family Forces  - Trauma Pro,seg_0185,1.6794871794871795,4,0.42558453968811205,0.5846076700135642,0.002467156751815142,0.33240908373192257,0.0033890299710931256,0.26117490212242284,0,0
186,186,4.1788105964660645,6.257551589761545,Trauma Life in the ER - Family Forces  - Trauma Pro,seg_0186,1.1034482758620692,2,0.4827064908081213,0.35563873461843637,0.001399149248719192,0.1885125132113221,0.0010308369119374967,0.07944123595124684,0,0
187,187,5.031762599945068,5.09745133875894,Trauma Life in the ER - Family Forces  - Trauma Pro,seg_0187,1.1578947368421053,2,0.5892393189973663,0.27862512716520466,0.0017079400550648297,0.230117031824368,0.00080760906424697,0.062238227488985484,0,0
188,188,3.3720591068267822,5.827807146119744,Trauma Life in the ER - Family Forces  - Trauma Pro,seg_0188,1.3333333333333333,3,0.38194405929192093,0.32711001922575017,0.0016606263447474822,0.22374228199018092,0.001422217474894566,0.10960289905095702,0,0
189,189,4.887674331665039,7.313608119728001,Trauma Life in the ER - Family Forces  - Trauma Pro,seg_0189,1.3170731707317074,3,0.5712428424475107,0.42574536805547725,0.0024836645323804813,0.3346332375916783,0.0018510668176325098,0.1426520860071647,0,0
190,190,2.36279034614563,3.653923346914648,Trauma Life in the ER - Family Forces  - Trauma Pro,seg_0190,1.0256410256410255,2,0.25588742886035404,0.182796083067016,0.0007417026923488523,0.09993232581747823,0.000529843719034829,0.04083229792578881,0,0
191,191,4.439267158508301,9.061115771248755,Trauma Life in the ER - Family Forces  - Trauma Pro,seg_0191,1.690909090909091,4,0.5152372475935352,0.5417541941715197,0.0029868825947451313,0.40243365396364955,0.003140604024182723,0.2420300072933969,0,0
192,192,4.588095188140869,10.897177662257805,Trauma Life in the ER - Family Forces  - Trauma Pro,seg_0192,1.8139534883720931,5,0.5338257154626778,0.6636417203674707,0.003868302285961433,0.5211905638052817,0.004808997973677324,0.3706044460494953,0,0
193,193,4.800209045410156,10.26913648594409,Trauma Life in the ER - Handle with Care  - Trauma Pro,seg_0193,1.606060606060606,3,0.5603185181301883,0.6219490161591154,0.0024361674701312537,0.3282337840788004,0.002704126157213545,0.2083929296763142,0,0
194,194,3.2953581809997563,4.094431653295799,Trauma Life in the ER - Handle with Care  - Trauma Pro,seg_0194,1.0117647058823531,2,0.3723641925236172,0.21203936075634197,0.0010793165000684557,0.14542027318715864,0.0006146068427720057,0.04736455073395957,0,0
195,195,4.006420135498047,4.998683478598924,Trauma Life in the ER - Handle with Care  - Trauma Pro,seg_0195,1.2527472527472527,2,0.4611750994931789,0.2720683927754091,0.0013367394188208085,0.1801038077826444,0.0007886040370301714,0.06077360895048955,0,0
196,196,3.9285767078399663,7.571915164469293,Trauma Life in the ER - Handle with Care  - Trauma Pro,seg_0196,1.2527472527472527,3,0.4514525354209505,0.44289315966134735,0.0019628371105258717,0.2644602475886003,0.0019256224333102057,0.14839769929279123,0,0
197,197,3.5894684791564937,6.713449617825682,Trauma Life in the ER - Handle with Care  - Trauma Pro,seg_0197,1.0602409638554218,2,0.40909826634538127,0.385903663655121,0.001185792076363424,0.15976611835082694,0.001118561343927887,0.08620170137476309,0,0
198,198,4.236585617065431,9.325689250989859,Trauma Life in the ER - Handle with Care  - Trauma Pro,seg_0198,1.3297872340425532,2,0.48992253147399434,0.5593179849677956,0.0014200653086202735,0.19133061072453655,0.0016212115506312917,0.12493833683013893,0,0
199,199,3.113659381866455,4.188352588388255,Trauma Life in the ER - Handle with Care  - Trauma Pro,seg_0199,1.0319148936170213,2,0.34967019934310106,0.21827433055365011,0.001013536809690148,0.1365575340885036,0.0006326792189960872,0.048757294714303206,0,0
200,200,4.268330097198486,8.857747857107846,Trauma Life in the ER - Handle with Care  - Trauma Pro,seg_0200,1.356164383561644,5,0.49388738440144864,0.5282535534340534,0.0035788940898655694,0.48219753540611066,0.0038279243002467644,0.29499820390391013,0,0
201,201,4.462327003479004,9.72983548932274,Trauma Life in the ER - Handle with Care  - Trauma Pro,seg_0201,1.4418604651162792,3,0.5181173985191612,0.5861473557275808,0.0022526843413876573,0.30351242875305856,0.0025484667640329603,0.1963970703522192,0,0
202,202,4.615559101104736,5.468513404926778,Trauma Life in the ER - Handle with Care  - Trauma Pro,seg_0202,1.1176470588235294,3,0.5372559299521805,0.3032581951090636,0.002335895347618176,0.3147237530100795,0.0013185138917785374,0.10161100361152625,0,0
203,203,3.884751081466675,3.6860584665128147,Trauma Life in the ER - Handle with Care  - Trauma Pro,seg_0203,1.0375,2,0.44597875975049234,0.1849293827400891,0.001292692057247804,0.17416914510240777,0.0005360271963480844,0.041308826341247114,0,0
204,204,3.792090654373169,9.050650058499821,Trauma Life in the ER - Handle with Care  - Trauma Pro,seg_0204,1.106666666666667,2,0.43440556768431354,0.5410594246525336,0.0012591465729980102,0.16964943889621975,0.0015682881873986482,0.12085980865831022,0,0
205,205,3.3031463623046875,5.122906493637196,Trauma Life in the ER - Handle with Care  - Trauma Pro,seg_0205,1.3666666666666667,3,0.3733369283604296,0.28031497535182553,0.001623204036349694,0.21870023703844035,0.0012187607623992416,0.09392354908198143,0,0
206,206,3.172112226486206,7.543450975708843,Trauma Life in the ER - Handle with Care  - Trauma Pro,seg_0206,1.2653061224489797,3,0.35697089953214967,0.44100355584669637,0.0015520473892702159,0.20911304082979937,0.0019174067645508536,0.14776456045884875,0,0
207,207,2.760845184326172,6.135570760041273,Trauma Life in the ER - Handle with Care  - Trauma Pro,seg_0207,1.72,3,0.30560406885043667,0.34754100019524514,0.0013287133428279854,0.17902242510812474,0.0015110478269358483,0.11644859197718364,0,0
208,208,4.821775913238525,10.255843517085747,Trauma Life in the ER - Handle with Care  - Trauma Pro,seg_0208,1.611940298507463,3,0.5630121977458858,0.6210665583847466,0.002447879120634286,0.3298117377332803,0.0027002893842815066,0.20809724955440964,0,0
209,209,3.8487164974212646,9.58259829791792,Trauma Life in the ER - Judgment Calls  - Trauma Pro,seg_0209,1.8484848484848484,4,0.4414780772556712,0.576372970064301,0.002559293201482152,0.34482296573986154,0.0033412925800829045,0.25749602984008274,0,0
210,210,5.203170776367188,10.395736503522292,Trauma Life in the ER - Judgment Calls  - Trauma Pro,seg_0210,1.25,2,0.6106480239825571,0.6303533967709751,0.0017699942724132092,0.23847782426907196,0.0018271112949883336,0.140805958550267,0,0
211,211,4.1295809745788565,6.9398153308532,Trauma Life in the ER - Judgment Calls  - Trauma Pro,seg_0211,1.1578947368421053,2,0.47655776165461683,0.4009310202554715,0.0013813268453757009,0.18611123539994995,0.0011621188992912217,0.08955845547718892,0,0
212,212,3.6058402061462402,8.784933986424964,Trauma Life in the ER - Judgment Calls  - Trauma Pro,seg_0212,1.2133333333333334,2,0.41114307821222257,0.5234197825172077,0.0011917190672818046,0.16056468358954426,0.0015171587899049498,0.11691953208952914,0,0
213,213,4.307898044586182,7.915978460023477,Trauma Life in the ER - Judgment Calls  - Trauma Pro,seg_0213,1.0,1,0.49882938034455115,0.4657339060192375,0.0007229411309341321,0.09740451179242328,0.0006749766753901993,0.0520169395471863,0,0
214,214,4.7054104804992685,7.996533456168223,Trauma Life in the ER - Judgment Calls  - Trauma Pro,seg_0214,1.3823529411764706,3,0.5484782748491521,0.4710815739006352,0.0023846881515180527,0.32129778655097085,0.0020481807560897183,0.1578426313911353,0,0
215,215,3.7664947509765625,4.720133273470662,Trauma Life in the ER - Judgment Calls  - Trauma Pro,seg_0215,1.0,1,0.4312086656689866,0.253576752819961,0.0006249400951724443,0.08420047257669254,0.00036750254031878404,0.02832150816492815,0,0
216,216,4.22335147857666,6.700256276058545,Trauma Life in the ER - Judgment Calls  - Trauma Pro,seg_0216,1.1896551724137931,3,0.48826960118470925,0.3850278196554559,0.002122911309498736,0.28602763189466174,0.0016740339985019822,0.12900908798022231,0,0
217,217,3.5964677333831787,3.3743981647140595,Trauma Life in the ER - Judgment Calls  - Trauma Pro,seg_0217,1.108433734939759,2,0.4099724660013325,0.16423971896254788,0.0011883259884096595,0.1601075216203706,0.00047605715641318226,0.03668724746945452,0,0
218,218,2.570381164550781,5.586020891709814,Trauma Life in the ER - Judgment Calls  - Trauma Pro,seg_0218,1.0,1,0.28181530862453474,0.31105896530293553,0.00040842798351381845,0.05502900116517514,0.00045081009464193557,0.034741587813674826,0,0
219,219,3.2560148239135738,5.1186547406135405,Trauma Life in the ER - Judgment Calls  - Trauma Pro,seg_0219,1.0506329113924051,2,0.3674502476782393,0.2800327214362101,0.0010650731816760559,0.14350121862662604,0.0008116890476411887,0.06255265057545423,0,0
220,220,2.93323302268982,4.691591655241648,Trauma Life in the ER - Judgment Calls  - Trauma Pro,seg_0220,1.7375,3,0.32713513260479,0.2516820088265263,0.0014223266634990869,0.19163529136661817,0.0010942696035935926,0.08432966337028765,0,0
221,221,4.284759998321533,7.930087986603332,Trauma Life in the ER - Judgment Calls  - Trauma Pro,seg_0221,1.2461538461538462,3,0.4959394621577217,0.4666705712259149,0.002156258531120529,0.29052062544934776,0.002029002483590934,0.15636466174038843,0,0
222,222,3.7671306133270255,6.425506150131374,Trauma Life in the ER - Judgment Calls  - Trauma Pro,seg_0222,1.2291666666666667,3,0.4312880842227359,0.36678844911175146,0.0018751655835771127,0.2526479410049289,0.0015947323874423976,0.12289772553040691,0,0
223,223,3.541527271270752,8.348553828581675,Trauma Life in the ER - Judgment Calls  - Trauma Pro,seg_0223,2.055555555555556,5,0.40311045877585217,0.4944505532221725,0.002921090280984436,0.39356921407035717,0.003582975023349076,0.2761212379389036,0,0
224,224,3.2126684188842773,7.209561145803888,Trauma Life in the ER - Judgment Calls  - Trauma Pro,seg_0224,1.0,1,0.3620363262608883,0.418838178095331,0.0005246903279143309,0.07069345351351755,0.000607011852312074,0.04677924434631686,0,0
225,225,1.4073714017868042,6.760247736339463,Trauma Life in the ER - Judgment Calls  - Trauma Pro,seg_0225,1.0,1,0.1365565851165372,0.3890103709639552,0.00019790809437179304,0.0266648838850057,0.0005637831463245728,0.04344783295383426,0,0
226,226,2.8440773487091064,4.149363586364445,Trauma Life in the ER - Judgment Calls  - Trauma Pro,seg_0226,1.625,4,0.31599968059864736,0.21568603381441584,0.0018318822063689703,0.246816212742022,0.0012503538192140048,0.09635826154888905,0,0
227,227,3.357462406158448,6.853215949821656,Trauma Life in the ER - Judgment Calls  - Trauma Pro,seg_0227,1.1111111111111112,2,0.3801209463874587,0.39518209404785076,0.0011017998446013295,0.14844953671080915,0.0011454553450662341,0.08827428207629125,0,0
228,228,5.045678615570068,10.944654295854194,Trauma Life in the ER - Judgment Calls  - Trauma Pro,seg_0228,1.5507246376811594,5,0.5909774150398284,0.6667934711061102,0.004282445036520495,0.5769895365078768,0.004831836747145726,0.3723645114593866,0,0
